Date,AAVE,ADA,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BONK,BTC,CRO,DAI,DCR,DOGE,DOT,ETH,FIL,FLOKI,FLOW,FTM,GALA,GRT,KAS,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,PEPE,QNT,RNDR,SAND,SC,SHIB,SOL,STX,TON,TRX,UNI,USDC,USDT,VET,XLM,XMR,XRP,XTZ
2023-10-24,83.31875324380042,0.27899263544955766,6.286977853344176,0.8986156854452241,6.989089754993538,10.314807374998663,4.6786779451740355,0.20049322982261167,251.65482993908387,225.14296661998412,3.16020752401e-07,33901.52656336352,0.05747903639770414,0.9996379076627493,12.571893597137153,0.0665559791540141,4.186614380767324,1784.4374604857505,3.8346667807121255,2.5754690201267e-05,0.5243366387828047,0.22448024646750986,0.015072120642962959,0.0912468843079421,0.05155893693589568,10.394032035594222,69.03186201991797,0.3505237337207694,0.6245348250364309,1500.7919012620334,1.1353492776635197,7.782052887435534,9.23347688298e-07,97.90364074255048,2.039389855244335,0.3273387933657692,0.003192146385915444,7.387705450485e-06,30.151535692765375,0.6797276183248079,2.129461481612656,0.0923530032690517,4.2138247206075405,0.9999943904621026,1.000015398350146,0.01846910768769504,0.11432098116710164,158.0147800576552,0.5585317691364184,0.7105790514460202
2023-10-25,85.73147924988767,0.2805559536495277,6.940788929216053,0.9216536077115514,7.1165743290289125,10.510028575432182,4.706157498286409,0.19935105341730885,254.08761111893548,222.17993711254064,4.2456783183e-07,34502.820891545154,0.057834424722596776,0.999970434795264,12.709559949730462,0.06836058215223932,4.2850543946880055,1787.3976241893238,3.7694822789203526,3.0267391269755e-05,0.518193976065826,0.22728425531505936,0.01597714283632351,0.10090627563075481,0.04948201923902916,11.02667655920687,68.69492610525168,0.3464289509958033,0.6303072718691327,1431.439505647451,1.1415337079595682,7.767447153462456,1.207327795969e-06,104.58297118954576,2.07404534128021,0.3313418914281613,0.003244644445482756,7.806470023845e-06,32.46306848682576,0.6771753342903803,2.1361612941447836,0.09349038423059948,4.167190506067505,1.0001963650947732,1.0004153881630349,0.01910960884084755,0.1143068901251733,160.01059633800915,0.5553060269055768,0.7120166423690176
2023-10-26,80.80242607452483,0.2872916084839078,6.53902627651391,0.9377599465176502,7.158260752259389,11.052853195922504,4.868130509991533,0.20104564540469286,247.45997519599098,223.23603056533702,5.4408396073e-07,34156.64982838871,0.05943450293316875,0.9999807442982754,13.179631560317164,0.07186717306573373,4.236406317838724,1804.0393004003859,3.7360097968749773,3.8580315029634e-05,0.5067087348414478,0.22415554770123713,0.018577706710946492,0.09926551661435326,0.049584921614979134,10.929610795027738,68.85438703021977,0.3528082515035183,0.6322046360689616,1417.5783112647737,1.1919637435123698,8.342763765416443,1.283370200013e-06,108.5166453469286,2.15509605689086,0.3355364879990392,0.003197427505771424,7.906540721721e-06,32.77549490784033,0.6451682214814014,2.124573507753728,0.0928415966050162,4.106662862682369,1.000019028453783,1.0001928295781537,0.01877049008200032,0.11314067063469826,159.6504874271482,0.5536826190952511,0.7102559398484846
2023-10-27,78.43197969312837,0.2894680215771906,6.570420033515196,0.9157565364417347,7.03035402434329,10.598811796102119,4.716344364044142,0.19632053514038458,239.43642492321973,224.47590155560664,5.3688936031e-07,33909.799284311055,0.05906147207973154,1.000146962227541,12.890971366282656,0.06788102718547122,4.139360341662308,1780.0453464483094,3.593830486866383,3.4691042840172e-05,0.5256799113393011,0.22799623241275352,0.01758766938036925,0.09785094288184559,0.05049737780568143,11.204940922690492,67.05579437672702,0.34021692270478465,0.6097342300713714,1390.0460300795312,1.2211495573989222,8.826759811294457,1.165568054979e-06,105.53366837440701,2.265534348776703,0.32328586648476965,0.003343001344574681,7.705148677101e-06,31.73969820749375,0.6370891378826092,2.0577904525784496,0.09362760276811716,4.0289525706251705,0.9999997945153996,1.0002566617467556,0.01856858003378868,0.11209977464488487,160.88645891246836,0.5461065666176511,0.708728486305413
2023-10-28,80.08912232342088,0.29124951836604174,6.833225144511358,0.9195117342538762,7.1843045112231305,10.973056388432283,5.092246439420027,0.2005126685776594,244.94924082750182,225.774081805618,5.22861025896e-07,34089.575872222245,0.05951769758070459,0.9999347099859781,13.129678476196014,0.06900120675741253,4.180108388227997,1776.618175572267,3.7376710604322385,3.5899214439055e-05,0.5338055861247555,0.23540571331614296,0.01811262879492886,0.10119503373229637,0.05079514227450404,10.925373944650458,67.78277928621047,0.35102367092200626,0.6206389797469242,1441.7014783585448,1.21976023794529,9.338847612328546,1.144902720301e-06,103.89399586564438,2.398688412939078,0.3309433025824372,0.003393418145713004,7.963310543493e-06,31.653317725718676,0.6557667865024197,2.0523508459192947,0.09433221025781299,4.082339392226408,1.0000560551997424,1.000253108284081,0.018965656937254143,0.11401973377323767,162.19103593408335,0.5453911736530586,0.7308266771501436
2023-10-29,84.63067715499305,0.2952827666345069,6.7365128302419945,0.9468204155069351,7.316869797243741,11.361387396471013,5.641046000502546,0.20482631689142897,246.32803975604045,227.1484464530621,5.61743685943e-07,34538.48208811027,0.059981006666381925,0.9999250892249806,13.133356285204155,0.06935916285341892,4.312546450992219,1795.5459625533908,3.791268286727194,3.4825869688392e-05,0.5468090968609465,0.24815745579281126,0.020831348180024405,0.10601230589788649,0.05233901256997286,11.103344808861042,68.80084266811349,0.3789924012584977,0.6382295835031129,1425.576736205419,1.2702497207619985,9.128414251977683,1.146180132754e-06,105.22276660533194,2.5520184222528877,0.35687977834505424,0.00339887755032214,8.0183971211e-06,32.822609045604295,0.6366951512435076,2.058778861557368,0.0948787553684886,4.153729642363618,1.0000220507325255,1.00038676899134,0.01905860458274838,0.11578554037305781,174.3542444279489,0.5563941202896053,0.7447562188169012
2023-10-30,83.79453459558705,0.30273424816914196,6.869309913874986,0.9656880381582822,8.106802483355517,11.452511995925953,5.758372483905295,0.20898004508755127,246.09274819543947,228.28743461634528,7.02415477763e-07,34502.36466323515,0.06120371543378371,1.0002208871217504,13.292536307086241,0.06964956575333624,4.527798599122607,1810.0885684745324,3.8613767056332526,3.6042305534636e-05,0.5449723480682416,0.24489679944767637,0.01994195937028556,0.10969970755756671,0.051458947755006326,11.237469828488964,69.25084088873058,0.37810527102639563,0.6499278056194709,1394.4535345262732,1.3229601216146776,9.043566491806635,1.175332616215e-06,105.27000130875903,2.488497684154963,0.3589760932618633,0.003410421696019649,7.983030192251e-06,34.96233817795801,0.6324833602043025,2.1210879133721057,0.09561147665438811,4.179483338510643,1.000167827344913,1.000571811279071,0.019048874108941172,0.11904596634452748,172.63193031602947,0.5789438260852623,0.7540590569002745
2023-10-31,81.44616402031271,0.2931073588409687,7.032573138806728,0.9448530871181225,7.934500338587666,11.324401749595566,5.464732945161667,0.20733310411494593,244.86426027861387,226.43993775951557,7.65667027984e-07,34667.779360546745,0.06190629201028139,1.0007814488317297,13.052861360375974,0.06827749776331692,4.451180028664539,1816.4589317668385,3.8251867865326314,3.2626437607379e-05,0.5233746958767731,0.24115956831870808,0.01913510772197827,0.10427126759678035,0.050274418911235984,11.375027494772095,68.94955987535836,0.3638793560628533,0.6359806247290377,1367.8997095601185,1.334137617563722,9.458993863440016,1.147752435564e-06,103.28623010658424,2.3875296613405075,0.3463902471146109,0.003666612009931678,7.787881190533e-06,38.519516714915724,0.6263358373953597,2.18630256055076,0.0971730722361269,4.146944222787718,0.9999401829965302,1.000315003811067,0.018874605006615603,0.12127772309669133,172.35965327944146,0.6002821005056395,0.755671093947394
2023-11-01,88.98301721335356,0.3074592966024903,7.098849998236272,1.03689583270622,7.880957505650506,12.209151448690264,5.516693180212414,0.2127580077238321,245.0703807134463,228.00010805685255,8.64322698232e-07,35437.25318108723,0.062319097491872213,1.0003059596135973,13.092037857393999,0.06884133960633265,4.7309099494874856,1847.0897463033887,3.9357725795422724,3.2932853427961e-05,0.5377052238705196,0.256805612814067,0.01963870369649326,0.11394767128654927,0.05200133063060532,11.624006249627001,69.9350192851061,0.38034656358393104,0.6681028538850878,1338.4632789895963,1.528326699241189,10.177807717325132,1.185878949631e-06,104.2947100960112,2.410060593784015,0.35665479776555703,0.00363688186967708,7.954459355233e-06,41.46154433307568,0.6464067994931535,2.1996077078279046,0.1002564311674743,4.770595971578728,1.0002331054053515,1.0006105053929566,0.01947155011010293,0.12246189627665796,171.64329702492273,0.6095378527716423,0.7851349456379276
2023-11-02,91.94686899862246,0.3231421350557045,6.681608064172311,0.9909028640230275,7.844842241369679,11.88912456488191,5.444998270192054,0.21090823938147524,235.5221151039788,231.72302889236366,6.66559740132e-07,34938.24239514348,0.06683752223633986,1.0001805273843332,13.171651084012012,0.0679341576995239,4.635324147683533,1800.6210046347253,4.093014171626556,3.0830328637988e-05,0.5149943774677639,0.24162538262605746,0.018296295348407644,0.10856313699519503,0.051136231010581054,11.004575985784868,69.39419459277701,0.40373103531758064,0.6610867668343242,1307.8627264816948,1.5241831597120699,9.565224121578266,1.09346154876e-06,99.35919478922358,2.242791085630116,0.36747183290156404,0.003765763789399349,7.857309327756e-06,40.207571015974125,0.625260935742116,2.235231724143197,0.09929470409183762,4.6951612030633,1.0001196670779398,1.0002126224995977,0.019224757980371085,0.11978738032219466,171.00592499149016,0.6064392532716778,0.7990938906973056
